"1063.000000, 0.856630, 63.652012"
"1062.000000, 0.855824, 63.329670"
"1062.000000, 0.855824, 63.329670"
"1064.000000, 0.857436, 63.974354"
"1063.000000, 0.856630, 63.652012"
"1062.000000, 0.855824, 63.329670"
"1061.000000, 0.855018, 63.007328"
"1063.000000, 0.856630, 63.652012"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1065.000000, 0.858242, 64.296692"
"1064.000000, 0.857436, 63.974354"
"1063.000000, 0.856630, 63.652012"
"1063.000000, 0.856630, 63.652012"
"1064.000000, 0.857436, 63.974354"
"1062.000000, 0.855824, 63.329670"
"1064.000000, 0.857436, 63.974354"
"1069.000000, 0.861465, 65.586090"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1063.000000, 0.856630, 63.652012"
"1063.000000, 0.856630, 63.652012"
"1065.000000, 0.858242, 64.296692"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1062.000000, 0.855824, 63.329670"
"1065.000000, 0.858242, 64.296692"
"1064.000000, 0.857436, 63.974354"
"1062.000000, 0.855824, 63.329670"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1063.000000, 0.856630, 63.652012"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1065.000000, 0.858242, 64.296692"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1063.000000, 0.856630, 63.652012"
"1065.000000, 0.858242, 64.296692"
"1064.000000, 0.857436, 63.974354"
"1063.000000, 0.856630, 63.652012"
"1065.000000, 0.858242, 64.296692"
"1064.000000, 0.857436, 63.974354"
"1062.000000, 0.855824, 63.329670"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
"1064.000000, 0.857436, 63.974354"
