"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
"66.000000, 0.854118, 62.647053"
